chain,tx_hash,block_number,block_timestamp,block_date,input_token,input_amount,output_token,output_amount,sender,recipient,partner,affiliate_token,affiliate_amount,affiliate_fee_usd,volume_usd,relay_fee,relay_fee_token,created_at,created_date
e4438233cc8d7891a7e1959242be9654bd84dfd84f2b2361e65b96d76e9e1e77,base,32900002,1752589351,0xA41adfa429955D71930a0D1B0aAb3F833A7c9e75,0xF5042e6ffaC5a625D4E7848e0b01373D8eB9e222,0x2905d7e4d048d29954f81b02171dd313f457a4a4,0,0x0000000000000000000000000000000000000000,0,0,0x0000000000000000000000000000000000000000,0,396269,25571692,1755899297
e4438233cc8d7891a7e1959242be9654bd84dfd84f2b2361e65b96d76e9e1e77,base,32900002,1752589351,0xA41adfa429955D71930a0D1B0aAb3F833A7c9e75,0xF5042e6ffaC5a625D4E7848e0b01373D8eB9e222,0x2905d7e4d048d29954f81b02171dd313f457a4a4,0,0x0000000000000000000000000000000000000000,0,0,0x0000000000000000000000000000000000000000,0,396269,25571692,1755899298
e4438233cc8d7891a7e1959242be9654bd84dfd84f2b2361e65b96d76e9e1e77,base,32900002,1752589351,0xA41adfa429955D71930a0D1B0aAb3F833A7c9e75,0xF5042e6ffaC5a625D4E7848e0b01373D8eB9e222,0x2905d7e4d048d29954f81b02171dd313f457a4a4,0,0x0000000000000000000000000000000000000000,0,0,0x0000000000000000000000000000000000000000,0,396269,25571692,1755899298
95d458666cae3c5ca0d132fba0cfe8ce0cb9d27aff08a43893d926898d6898c6,base,32900002,1752589351,0x5D06BAA786ceAbcA6472F01aDeB28B129920fb0d,0xF5042e6ffaC5a625D4E7848e0b01373D8eB9e222,0x2905d7e4d048d29954f81b02171dd313f457a4a4,0,0x0000000000000000000000000000000000000000,0,0,0x0000000000000000000000000000000000000000,0,307690,25499779,1755899298
95d458666cae3c5ca0d132fba0cfe8ce0cb9d27aff08a43893d926898d6898c6,base,32900002,1752589351,0x5D06BAA786ceAbcA6472F01aDeB28B129920fb0d,0xF5042e6ffaC5a625D4E7848e0b01373D8eB9e222,0x2905d7e4d048d29954f81b02171dd313f457a4a4,0,0x0000000000000000000000000000000000000000,0,0,0x0000000000000000000000000000000000000000,0,307690,25499779,1755899299
95d458666cae3c5ca0d132fba0cfe8ce0cb9d27aff08a43893d926898d6898c6,base,32900002,1752589351,0x5D06BAA786ceAbcA6472F01aDeB28B129920fb0d,0xF5042e6ffaC5a625D4E7848e0b01373D8eB9e222,0x2905d7e4d048d29954f81b02171dd313f457a4a4,0,0x0000000000000000000000000000000000000000,0,0,0x0000000000000000000000000000000000000000,0,307690,25499779,1755899299
a196db806862cc7a08e682c91fe668bf772cf7d2ad0b6e55e34ded5bc163556e,base,32900003,1752589353,0xAbEd2C7E93aE760E8eAC826B68B39E3468962bfF,0xF5042e6ffaC5a625D4E7848e0b01373D8eB9e222,0x2905d7e4d048d29954f81b02171dd313f457a4a4,0,0x0000000000000000000000000000000000000000,0,0,0x0000000000000000000000000000000000000000,0,282443,46591759,1755899299
a196db806862cc7a08e682c91fe668bf772cf7d2ad0b6e55e34ded5bc163556e,base,32900003,1752589353,0xAbEd2C7E93aE760E8eAC826B68B39E3468962bfF,0xF5042e6ffaC5a625D4E7848e0b01373D8eB9e222,0x2905d7e4d048d29954f81b02171dd313f457a4a4,0,0x0000000000000000000000000000000000000000,0,0,0x0000000000000000000000000000000000000000,0,282443,46591759,1755899299
a196db806862cc7a08e682c91fe668bf772cf7d2ad0b6e55e34ded5bc163556e,base,32900003,1752589353,0xAbEd2C7E93aE760E8eAC826B68B39E3468962bfF,0xF5042e6ffaC5a625D4E7848e0b01373D8eB9e222,0x2905d7e4d048d29954f81b02171dd313f457a4a4,0,0x0000000000000000000000000000000000000000,0,0,0x0000000000000000000000000000000000000000,0,282443,46591759,1755899300
9cae7988f6c12e7981c7b63a221a93f2121d096fbe81a7e98c807e5e4d0185e7,base,32900011,1752589369,0x1e24A9165267116d71b8f5b97D6576E6F54Aa8C2,0xBBbfD134E9b44BfB5123898BA36b01dE7ab93d98,0x2905d7e4d048d29954f81b02171dd313f457a4a4,0,0x0000000000000000000000000000000000000000,0,0,0x0000000000000000000000000000000000000000,0,282556,26516724,1755899305
9cae7988f6c12e7981c7b63a221a93f2121d096fbe81a7e98c807e5e4d0185e7,base,32900011,1752589369,0x1e24A9165267116d71b8f5b97D6576E6F54Aa8C2,0xBBbfD134E9b44BfB5123898BA36b01dE7ab93d98,0x2905d7e4d048d29954f81b02171dd313f457a4a4,0,0x0000000000000000000000000000000000000000,0,0,0x0000000000000000000000000000000000000000,0,282556,26516724,1755899305
9cae7988f6c12e7981c7b63a221a93f2121d096fbe81a7e98c807e5e4d0185e7,base,32900011,1752589369,0x1e24A9165267116d71b8f5b97D6576E6F54Aa8C2,0xBBbfD134E9b44BfB5123898BA36b01dE7ab93d98,0x2905d7e4d048d29954f81b02171dd313f457a4a4,0,0x0000000000000000000000000000000000000000,0,0,0x0000000000000000000000000000000000000000,0,282556,26516724,1755899305
ebf08c390ce6d00270872e5b0b884f0bb5ed343513171b3950282aa682f347dc,base,32900013,1752589373,0xF6994678F78033D70f418C8db4f20B9dB39994cC,0xBBbfD134E9b44BfB5123898BA36b01dE7ab93d98,0x2905d7e4d048d29954f81b02171dd313f457a4a4,0,0x0000000000000000000000000000000000000000,0,0,0x0000000000000000000000000000000000000000,0,608005,25894652,1755899306
ebf08c390ce6d00270872e5b0b884f0bb5ed343513171b3950282aa682f347dc,base,32900013,1752589373,0xF6994678F78033D70f418C8db4f20B9dB39994cC,0xBBbfD134E9b44BfB5123898BA36b01dE7ab93d98,0x2905d7e4d048d29954f81b02171dd313f457a4a4,0,0x0000000000000000000000000000000000000000,0,0,0x0000000000000000000000000000000000000000,0,608005,25894652,1755899306
ebf08c390ce6d00270872e5b0b884f0bb5ed343513171b3950282aa682f347dc,base,32900013,1752589373,0xF6994678F78033D70f418C8db4f20B9dB39994cC,0xBBbfD134E9b44BfB5123898BA36b01dE7ab93d98,0x2905d7e4d048d29954f81b02171dd313f457a4a4,0,0x0000000000000000000000000000000000000000,0,0,0x0000000000000000000000000000000000000000,0,608005,25894652,1755899306
ebf08c390ce6d00270872e5b0b884f0bb5ed343513171b3950282aa682f347dc,base,32900013,1752589373,0xF6994678F78033D70f418C8db4f20B9dB39994cC,0xBBbfD134E9b44BfB5123898BA36b01dE7ab93d98,0x2905d7e4d048d29954f81b02171dd313f457a4a4,0,0x0000000000000000000000000000000000000000,0,0,0x0000000000000000000000000000000000000000,0,608005,25894652,1755899307
